SCRUB_ZIP_CODE,COUNTRY,DATE_VALID_STD,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2,PROBABILITY_OF_PRECIPITATION_PCT,PROBABILITY_OF_SNOW_PCT
18,US,9/15/2021,258,74.6,82.4,89.7,68,70.7,73.2,60.8,64.8,66.3,78.1,84.8,90.9,74.8,82.4,87.8,78.1,84.8,90.9,44,57,75,11.6,13.5,14.2,992.3,994.2,995.8,1010.9,1012.7,1014.4,2.5,6.7,10.7,44,3,9.7,15.4,46,3,10,16,46,0,0,2,53,91,0,207,693.8,4968.8,33,0
18,US,9/16/2021,259,74.2,84.1,93.7,63.1,67.5,71.2,50.8,56.1,65.4,77.1,85,93.6,74.7,84.1,93.6,77.1,85,93.6,25,41,63,8.3,10,13.6,993.7,995.7,998.2,1012.1,1014.2,1016.8,3.2,5.7,7.9,63,5.3,8.9,12.9,68,5.3,9.3,13.5,69,0,0,0,0,3,0,265.8,809,6378.3,20,0
18,US,9/17/2021,260,73.7,84.4,94.8,62.5,67.1,71.4,51.2,55.4,61.2,76.7,85.1,94.8,73.9,84.4,94.8,76.7,85.1,94.8,26,38,52,8.3,9.7,11.9,992.7,995.1,997.8,1011.1,1013.7,1016.5,3.7,7.2,11.1,139,5,11.1,18.8,139,5.1,11.6,19.9,139,0,0,0,28,100,0,252.3,757.9,6055.8,10,0
18,US,9/18/2021,261,76.5,85.6,95.8,65.1,70.7,72.6,54.3,62.1,67.3,79.5,87.3,95.6,76.7,85.6,95.6,79.5,87.3,95.6,25,48,72,9.3,12.4,14.6,991.2,993.5,995.8,1009.5,1012,1014.4,7.1,9.3,13.9,169,10.7,14.4,21.3,172,10.9,15,22.3,172,0,0,0,3,26,0,260,797.3,6239.1,15,0
18,US,9/19/2021,262,76.3,83.9,91.8,72,73,74.1,65.7,67.9,70.1,80.1,87.3,94.6,76.5,83.9,91.3,80.1,87.3,94.6,43,60,81,14,15,16,990.9,992.5,994.5,1009.3,1011,1013.1,8.7,10.4,13.9,159,12.5,16.3,22.8,161,12.8,17,23.9,161,0.03,0,0,41,96,0,170,702,4080.4,5,0
18,US,9/20/2021,263,75.6,81.9,93,72.5,73.4,74.2,66.2,69.6,71.9,79.8,85.8,93.9,75.8,81.9,90.5,79.8,85.8,93.9,45,68,87,14.3,15.9,17,990.1,992.5,994.6,1008.6,1011.1,1013.1,9.1,11.3,13.9,155,13.7,17.7,21.5,157,14,18.4,22.4,158,0.13,0,1,62,99,0,153.1,590.6,3675.1,15,0
18,US,9/21/2021,264,68.3,73,79.7,57.5,63.7,71,47.5,57,69.2,69.1,75.4,79.5,69.1,73,79.5,69.1,75.4,79.5,39,60,89,7.1,10.4,15.5,993.5,995.9,998,1012.1,1014.6,1016.8,3.7,11.4,16.6,357,6,18,24.9,358,6.2,18.8,25.7,359,1.37,0,0,63,100,0,206.5,696.4,4955.7,15,0
18,US,9/22/2021,265,64,72.2,81.4,55.2,58.6,61.8,42.7,46,48.3,64.3,72.5,80.5,64.3,72.2,80.5,64.3,72.5,80.5,26,41,54,6,6.8,7.3,992.9,995.9,998.9,1011.5,1014.6,1017.7,2.8,5.9,7.7,5,4,9.3,12.4,8,4.1,9.7,13.3,9,0,0,0,0,0,0,263.5,806.3,6324.2,5,0
18,US,9/23/2021,266,66.6,77.6,90.5,56.4,61.5,66.3,44.5,47.2,50.6,66.6,78,89.3,66.6,77.6,89.3,66.6,78,89.3,21,36,51,6.5,7.1,8.1,989.2,991.7,993.5,1007.6,1010.3,1012.3,6.1,9.5,15.7,201,10.3,15.8,27,201,10.9,16.7,28.4,201,0,0,0,0,0,0,258.1,789.5,6193.9,15,0
18,US,9/24/2021,267,70.2,80.5,91.9,60.8,64.8,68,47.1,52.9,61.4,76,82.1,91.8,70.6,80.5,91.8,76,82.1,91.8,22,41,59,7.2,8.9,11.9,990.7,992.2,993.7,1009.2,1010.7,1012.3,10.5,13.3,15,179,18.2,22.1,26,181,19.3,23.2,27.4,181,0,0,0,0,2,0,259.8,797.5,6235.1,15,0
19,US,9/10/2021,253,74.4,84.2,94.9,59.9,64.6,69.4,45.5,47.5,50.6,76,84.4,94.7,74.6,84.2,94.7,76,84.4,94.7,20,29,37,6.6,7.2,8.1,995.7,998.2,1000.6,1014.1,1016.8,1019.2,4.2,6.9,9,155,8.3,11,15.4,156,8.9,11.6,16.4,156,0,0,0,0,0,0,279.5,901.8,6708.4,0,0
19,US,9/11/2021,254,74.7,84.8,94.8,60.2,65.4,69.7,46.7,49.5,56.6,76.2,85,94.8,74.9,84.8,94.8,76.2,85,94.8,21,31,43,7,7.8,10,996.3,998.3,1000.4,1014.7,1016.9,1019.1,5.2,7.7,9.3,170,8.9,12.4,16,172,9.3,13.1,17.2,172,0,0,0,0,0,0,278.1,898.2,6674.6,0,0
19,US,9/12/2021,255,74.2,84,93.7,62,66.4,68.5,42.1,52.3,62.3,77.3,84.6,93.7,74.3,84,93.7,77.3,84.6,93.7,17,36,64,5.9,8.8,12.1,996.3,998.5,1000.9,1014.7,1017.1,1019.6,3.7,7.2,9.9,169,8.3,11.3,17,172,9.1,11.9,18,173,0,0,0,1,24,0,278.6,900.9,6685.8,0,0
19,US,9/13/2021,256,75,82.4,94.2,68.4,71.4,73.5,61.4,66,69.6,78.7,85.1,95.6,75.1,82.4,93.8,78.7,85.1,95.6,36,60,83,11.9,14,15.7,992.6,995.5,998.1,1011,1014.1,1016.7,7.6,10.4,16.1,143,10.7,15.6,24.6,145,11,16.1,25.6,145,0,0,0,23,100,0,220.5,872.5,5293,15,0
19,US,9/14/2021,257,74.2,81,89.6,70.3,72,73.8,65.6,67.8,69.8,78.1,84.3,92.4,74.3,81,89.5,78.1,84.3,92.4,45,66,85,13.9,14.9,15.8,989.4,992.1,994.2,1007.7,1010.6,1012.8,6,9.2,13.3,162,8.7,13.8,21.4,164,8.9,14.2,22.4,164,0,0,45,89,100,0,147.8,689.8,3547.6,15,0
19,US,9/15/2021,258,74.6,82.4,89.7,68,70.7,73.2,60.8,64.8,66.3,78.1,84.8,90.9,74.8,82.4,87.8,78.1,84.8,90.9,44,57,75,11.6,13.5,14.2,992.3,994.2,995.8,1010.9,1012.7,1014.4,2.5,6.7,10.7,44,3,9.7,15.4,46,3,10,16,46,0,0,2,53,91,0,207,693.8,4968.8,33,0
19,US,9/16/2021,259,74.2,84.1,93.7,63.1,67.5,71.2,50.8,56.1,65.4,77.1,85,93.6,74.7,84.1,93.6,77.1,85,93.6,25,41,63,8.3,10,13.6,993.7,995.7,998.2,1012.1,1014.2,1016.8,3.2,5.7,7.9,63,5.3,8.9,12.9,68,5.3,9.3,13.5,69,0,0,0,0,3,0,265.8,809,6378.3,20,0
19,US,9/17/2021,260,73.7,84.4,94.8,62.5,67.1,71.4,51.2,55.4,61.2,76.7,85.1,94.8,73.9,84.4,94.8,76.7,85.1,94.8,26,38,52,8.3,9.7,11.9,992.7,995.1,997.8,1011.1,1013.7,1016.5,3.7,7.2,11.1,139,5,11.1,18.8,139,5.1,11.6,19.9,139,0,0,0,28,100,0,252.3,757.9,6055.8,10,0
19,US,9/18/2021,261,76.5,85.6,95.8,65.1,70.7,72.6,54.3,62.1,67.3,79.5,87.3,95.6,76.7,85.6,95.6,79.5,87.3,95.6,25,48,72,9.3,12.4,14.6,991.2,993.5,995.8,1009.5,1012,1014.4,7.1,9.3,13.9,169,10.7,14.4,21.3,172,10.9,15,22.3,172,0,0,0,3,26,0,260,797.3,6239.1,15,0
19,US,9/19/2021,262,76.3,83.9,91.8,72,73,74.1,65.7,67.9,70.1,80.1,87.3,94.6,76.5,83.9,91.3,80.1,87.3,94.6,43,60,81,14,15,16,990.9,992.5,994.5,1009.3,1011,1013.1,8.7,10.4,13.9,159,12.5,16.3,22.8,161,12.8,17,23.9,161,0.03,0,0,41,96,0,170,702,4080.4,5,0
19,US,9/20/2021,263,75.6,81.9,93,72.5,73.4,74.2,66.2,69.6,71.9,79.8,85.8,93.9,75.8,81.9,90.5,79.8,85.8,93.9,45,68,87,14.3,15.9,17,990.1,992.5,994.6,1008.6,1011.1,1013.1,9.1,11.3,13.9,155,13.7,17.7,21.5,157,14,18.4,22.4,158,0.13,0,1,62,99,0,153.1,590.6,3675.1,15,0
19,US,9/21/2021,264,68.3,73,79.7,57.5,63.7,71,47.5,57,69.2,69.1,75.4,79.5,69.1,73,79.5,69.1,75.4,79.5,39,60,89,7.1,10.4,15.5,993.5,995.9,998,1012.1,1014.6,1016.8,3.7,11.4,16.6,357,6,18,24.9,358,6.2,18.8,25.7,359,1.37,0,0,63,100,0,206.5,696.4,4955.7,15,0
19,US,9/22/2021,265,64,72.2,81.4,55.2,58.6,61.8,42.7,46,48.3,64.3,72.5,80.5,64.3,72.2,80.5,64.3,72.5,80.5,26,41,54,6,6.8,7.3,992.9,995.9,998.9,1011.5,1014.6,1017.7,2.8,5.9,7.7,5,4,9.3,12.4,8,4.1,9.7,13.3,9,0,0,0,0,0,0,263.5,806.3,6324.2,5,0
19,US,9/23/2021,266,66.6,77.6,90.5,56.4,61.5,66.3,44.5,47.2,50.6,66.6,78,89.3,66.6,77.6,89.3,66.6,78,89.3,21,36,51,6.5,7.1,8.1,989.2,991.7,993.5,1007.6,1010.3,1012.3,6.1,9.5,15.7,201,10.3,15.8,27,201,10.9,16.7,28.4,201,0,0,0,0,0,0,258.1,789.5,6193.9,15,0
19,US,9/24/2021,267,70.2,80.5,91.9,60.8,64.8,68,47.1,52.9,61.4,76,82.1,91.8,70.6,80.5,91.8,76,82.1,91.8,22,41,59,7.2,8.9,11.9,990.7,992.2,993.7,1009.2,1010.7,1012.3,10.5,13.3,15,179,18.2,22.1,26,181,19.3,23.2,27.4,181,0,0,0,0,2,0,259.8,797.5,6235.1,15,0
20,US,9/10/2021,253,48.9,58,70.1,48.6,53.7,59.6,47.8,50.4,54.4,48.2,57.9,70,48.2,58.2,69.7,48.9,58,70,49,78,98,7.2,8,9.3,973.9,977.7,980.4,1014.8,1018.5,1021.5,1,4.2,9.1,300,0.9,6.8,13.4,307,1.1,7.3,13.8,309,0,0,0,17,91,0,224.8,734.8,5394.2,0,0
20,US,9/11/2021,254,49.2,61.7,75.4,47.6,56.2,64.7,46.2,52.4,60.2,49.3,62.4,77.5,49.3,61.6,75.4,49.2,62.5,77.5,49,73,90,6.8,8.7,11.5,978.5,980.2,982.2,1018.8,1021,1023,2.4,5.4,9.3,198,4.6,9.9,15.3,206,5,10.9,17.9,207,0,0,0,19,100,0,245.1,806.8,5882.3,0,0
20,US,9/12/2021,255,58.2,69.1,81.1,54.8,63.3,70.3,51.7,60,66.6,58.4,70.1,83.3,57.6,69,81.1,58.4,70.1,83.3,57,74,90,8.4,11.5,14.4,978.1,979.6,980.5,1018,1019.9,1020.7,5.7,9.7,14.1,225,14.5,18.1,22.1,229,16.2,19.5,22.9,230,0,0,7,40,100,0,230.1,776.6,5521.7,10,0
20,US,9/13/2021,256,61.3,71.1,82.7,61,66.2,71.9,60.7,63.9,68.6,61.5,72.7,84.9,61.5,71.1,82.6,61.5,72.7,84.9,55,80,98,11.6,13.1,15.5,978.3,979.9,981.4,1018.2,1020.1,1021.8,2.3,5.9,8.6,227,5.6,10.8,14.9,234,6.4,11.7,16.5,236,0,0,1,16,71,0,238.3,775.9,5718,15,0
20,US,9/14/2021,257,62.9,72.2,83.7,61.9,67,74,61.3,64.5,70.6,63,73.9,86.6,63,72.2,83.7,63,73.9,86.6,53,79,94,11.9,13.4,16.7,974.4,976.8,978.9,1014.1,1016.9,1019.2,1.4,3.9,5.3,179,1.6,6.3,9.5,182,1.7,6.7,10.3,183,0.05,0,0,48,100,0,229,728.1,5496.6,25,0
20,US,9/15/2021,258,62.6,70.6,82.2,61.8,65.4,69.9,60.4,62.6,64.8,63.5,72.2,83.3,63.5,70.6,81.4,63.5,72.2,83.3,54,78,98,11.6,12.6,13.5,970.5,973.1,974.7,1010.2,1013.1,1014.8,3,5.7,9.1,202,6.8,10.2,13.6,209,7.7,11.2,14.3,210,0.12,0,2,46,88,0,236.9,742.5,5684.9,55,0
20,US,9/16/2021,259,50.5,61.1,70.3,50.2,58.4,64.9,49.2,56.7,64.8,50.3,60.9,70.4,50.3,60.8,70,51.5,61.1,70.4,60,87,99,7.6,10.2,13.5,972.7,976.2,978.6,1012.9,1016.8,1019.6,2.6,5.5,8.5,359,6.5,9.3,12.6,358,7.2,10,13.4,358,0.42,0,0,67,100,0,116.1,511.8,2785.6,30,0
20,US,9/17/2021,260,47.5,58.3,71.9,48.3,53.6,60.2,47.6,49.8,53.5,47.4,59.2,75.9,47.4,58,71.4,48.8,59.5,75.9,44,77,97,7.2,7.8,9,976.6,978.3,979.4,1016.8,1019.1,1020.8,1.4,4.4,7.2,352,2.8,7.9,11.4,356,3.3,8.7,13.1,357,0,0,0,0,0,0,246.8,775,5923.6,15,0
20,US,9/18/2021,261,48,60.8,75.4,47.9,54.6,61.7,47.2,49.9,52.4,50.6,61.8,76.7,50.6,61.2,74.5,48.8,61.3,76.7,43,71,94,7,7.9,8.7,979.2,980.3,981.6,1019.4,1021.1,1022.6,0.2,2.2,4.1,77,0.5,3.4,7.7,81,0.6,3.6,8.5,82,0,0,0,0,0,0,239.5,753.3,5747.8,15,0
20,US,9/19/2021,262,53.2,65.7,80.9,50.2,57.7,67.6,46.4,51.9,60.4,54.8,66.4,81.5,54.8,65.9,80.5,54.5,66.4,81.5,43,63,74,6.9,8.6,11.6,979.9,981,982,1019.8,1021.5,1022.7,1.9,3.5,5.8,138,4.1,7,12.8,146,4.3,7.9,14.5,149,0,0,0,0,0,0,237.5,750.3,5700.2,25,0
20,US,9/20/2021,263,56.9,67.4,82.5,52,59.8,68.6,47,54.7,61.9,57.7,67.9,82.2,59.3,67.7,81.5,57.7,67.9,82.2,43,66,89,7,9.5,12.3,981.9,983,984.6,1022.4,1023.5,1025,1.9,4,5.8,112,3.8,7.6,15,125,4.1,8.5,16.9,128,0,0,0,0,0,0,232.5,736.6,5578.5,25,0
20,US,9/21/2021,264,56.6,67,81.2,56,60.9,67.8,54.7,57.3,60.9,57.5,67.6,81.6,57.6,67.1,80.4,57.5,67.6,81.6,47,74,91,9.3,10.4,11.9,977.2,979.6,981.9,1017.1,1020.1,1022.8,3.1,3.8,4.5,100,4.4,7,11.5,111,4.5,7.8,12.5,114,0,0,0,0,1,0,229.1,730.9,5498.8,25,0
20,US,9/22/2021,265,53.6,65.8,80.1,53.9,59.1,65.6,52.2,54.8,57.3,55.5,66.5,80.2,55,65.9,79.7,55.5,66.5,80.2,45,70,90,8.5,9.5,10.4,975.8,977.3,978.3,1015.7,1017.7,1018.9,1.8,3.4,5,67,2.9,5.1,7.2,73,3.2,5.5,7.8,74,0,0,0,0,1,0,230.6,735.5,5533.2,35,0
20,US,9/23/2021,266,56.8,68.3,80.4,53.5,61.4,67.4,50.2,57.2,63.4,57.6,69.9,80.7,56.9,68.1,79.6,57.6,69.9,80.7,51,69,79,8,10.4,12.9,974.8,976.2,977.3,1014.7,1016.4,1017.9,0.9,3.2,5.7,83,0.4,5.1,10.2,98,0.3,5.5,10.8,101,0,0,1,71,100,0,174.8,629.2,4194.6,30,0
20,US,9/24/2021,267,61.5,67.6,76.2,61,63.7,69.1,58.3,61.6,67.3,61.9,68.4,78.7,61.9,67.6,76.1,61.9,68.4,78.7,64,82,95,10.7,12.1,14.7,975.7,977.5,978.5,1015.9,1017.8,1019.1,2.4,4.3,7.6,161,3.9,7.7,11.1,165,4.2,8.4,11.5,168,0.03,0,0,66,100,0,95.8,353.2,2298.9,15,0
21,US,9/10/2021,253,74.4,84.2,94.9,59.9,64.6,69.4,45.5,47.5,50.6,76,84.4,94.7,74.6,84.2,94.7,76,84.4,94.7,20,29,37,6.6,7.2,8.1,995.7,998.2,1000.6,1014.1,1016.8,1019.2,4.2,6.9,9,155,8.3,11,15.4,156,8.9,11.6,16.4,156,0,0,0,0,0,0,279.5,901.8,6708.4,0,0
21,US,9/11/2021,254,74.7,84.8,94.8,60.2,65.4,69.7,46.7,49.5,56.6,76.2,85,94.8,74.9,84.8,94.8,76.2,85,94.8,21,31,43,7,7.8,10,996.3,998.3,1000.4,1014.7,1016.9,1019.1,5.2,7.7,9.3,170,8.9,12.4,16,172,9.3,13.1,17.2,172,0,0,0,0,0,0,278.1,898.2,6674.6,0,0
21,US,9/12/2021,255,74.2,84,93.7,62,66.4,68.5,42.1,52.3,62.3,77.3,84.6,93.7,74.3,84,93.7,77.3,84.6,93.7,17,36,64,5.9,8.8,12.1,996.3,998.5,1000.9,1014.7,1017.1,1019.6,3.7,7.2,9.9,169,8.3,11.3,17,172,9.1,11.9,18,173,0,0,0,1,24,0,278.6,900.9,6685.8,0,0
21,US,9/13/2021,256,75,82.4,94.2,68.4,71.4,73.5,61.4,66,69.6,78.7,85.1,95.6,75.1,82.4,93.8,78.7,85.1,95.6,36,60,83,11.9,14,15.7,992.6,995.5,998.1,1011,1014.1,1016.7,7.6,10.4,16.1,143,10.7,15.6,24.6,145,11,16.1,25.6,145,0,0,0,23,100,0,220.5,872.5,5293,15,0
21,US,9/14/2021,257,74.2,81,89.6,70.3,72,73.8,65.6,67.8,69.8,78.1,84.3,92.4,74.3,81,89.5,78.1,84.3,92.4,45,66,85,13.9,14.9,15.8,989.4,992.1,994.2,1007.7,1010.6,1012.8,6,9.2,13.3,162,8.7,13.8,21.4,164,8.9,14.2,22.4,164,0,0,45,89,100,0,147.8,689.8,3547.6,15,0
21,US,9/15/2021,258,74.6,82.4,89.7,68,70.7,73.2,60.8,64.8,66.3,78.1,84.8,90.9,74.8,82.4,87.8,78.1,84.8,90.9,44,57,75,11.6,13.5,14.2,992.3,994.2,995.8,1010.9,1012.7,1014.4,2.5,6.7,10.7,44,3,9.7,15.4,46,3,10,16,46,0,0,2,53,91,0,207,693.8,4968.8,33,0
21,US,9/16/2021,259,74.2,84.1,93.7,63.1,67.5,71.2,50.8,56.1,65.4,77.1,85,93.6,74.7,84.1,93.6,77.1,85,93.6,25,41,63,8.3,10,13.6,993.7,995.7,998.2,1012.1,1014.2,1016.8,3.2,5.7,7.9,63,5.3,8.9,12.9,68,5.3,9.3,13.5,69,0,0,0,0,3,0,265.8,809,6378.3,20,0
21,US,9/17/2021,260,73.7,84.4,94.8,62.5,67.1,71.4,51.2,55.4,61.2,76.7,85.1,94.8,73.9,84.4,94.8,76.7,85.1,94.8,26,38,52,8.3,9.7,11.9,992.7,995.1,997.8,1011.1,1013.7,1016.5,3.7,7.2,11.1,139,5,11.1,18.8,139,5.1,11.6,19.9,139,0,0,0,28,100,0,252.3,757.9,6055.8,10,0
21,US,9/18/2021,261,76.5,85.6,95.8,65.1,70.7,72.6,54.3,62.1,67.3,79.5,87.3,95.6,76.7,85.6,95.6,79.5,87.3,95.6,25,48,72,9.3,12.4,14.6,991.2,993.5,995.8,1009.5,1012,1014.4,7.1,9.3,13.9,169,10.7,14.4,21.3,172,10.9,15,22.3,172,0,0,0,3,26,0,260,797.3,6239.1,15,0
21,US,9/19/2021,262,76.3,83.9,91.8,72,73,74.1,65.7,67.9,70.1,80.1,87.3,94.6,76.5,83.9,91.3,80.1,87.3,94.6,43,60,81,14,15,16,990.9,992.5,994.5,1009.3,1011,1013.1,8.7,10.4,13.9,159,12.5,16.3,22.8,161,12.8,17,23.9,161,0.03,0,0,41,96,0,170,702,4080.4,5,0
21,US,9/20/2021,263,75.6,81.9,93,72.5,73.4,74.2,66.2,69.6,71.9,79.8,85.8,93.9,75.8,81.9,90.5,79.8,85.8,93.9,45,68,87,14.3,15.9,17,990.1,992.5,994.6,1008.6,1011.1,1013.1,9.1,11.3,13.9,155,13.7,17.7,21.5,157,14,18.4,22.4,158,0.13,0,1,62,99,0,153.1,590.6,3675.1,15,0
21,US,9/21/2021,264,68.3,73,79.7,57.5,63.7,71,47.5,57,69.2,69.1,75.4,79.5,69.1,73,79.5,69.1,75.4,79.5,39,60,89,7.1,10.4,15.5,993.5,995.9,998,1012.1,1014.6,1016.8,3.7,11.4,16.6,357,6,18,24.9,358,6.2,18.8,25.7,359,1.37,0,0,63,100,0,206.5,696.4,4955.7,15,0
21,US,9/22/2021,265,64,72.2,81.4,55.2,58.6,61.8,42.7,46,48.3,64.3,72.5,80.5,64.3,72.2,80.5,64.3,72.5,80.5,26,41,54,6,6.8,7.3,992.9,995.9,998.9,1011.5,1014.6,1017.7,2.8,5.9,7.7,5,4,9.3,12.4,8,4.1,9.7,13.3,9,0,0,0,0,0,0,263.5,806.3,6324.2,5,0
21,US,9/23/2021,266,66.6,77.6,90.5,56.4,61.5,66.3,44.5,47.2,50.6,66.6,78,89.3,66.6,77.6,89.3,66.6,78,89.3,21,36,51,6.5,7.1,8.1,989.2,991.7,993.5,1007.6,1010.3,1012.3,6.1,9.5,15.7,201,10.3,15.8,27,201,10.9,16.7,28.4,201,0,0,0,0,0,0,258.1,789.5,6193.9,15,0
21,US,9/24/2021,267,70.2,80.5,91.9,60.8,64.8,68,47.1,52.9,61.4,76,82.1,91.8,70.6,80.5,91.8,76,82.1,91.8,22,41,59,7.2,8.9,11.9,990.7,992.2,993.7,1009.2,1010.7,1012.3,10.5,13.3,15,179,18.2,22.1,26,181,19.3,23.2,27.4,181,0,0,0,0,2,0,259.8,797.5,6235.1,15,0
